Customer_ID,Age,Income,Purchases,Gender,Churn
2859,32,80740,10,Female,1
2860,38,106322,19,Male,1
2861,52,64565,8,Female,0
2862,31,40183,7,Male,1
2863,53,21132,1,Male,0
2864,29,58259,12,Female,1
2865,34,116612,29,Male,1
2866,56,83668,28,Male,0
2867,26,58563,5,Male,1
2868,52,112227,16,Female,0
2869,30,30931,25,Female,1
2870,32,93169,4,Male,1
2871,35,70639,17,Male,1
2872,50,78901,24,Male,0
2873,23,21044,21,Male,1
2874,44,66691,2,Male,0
2875,40,44363,12,Female,1
2876,44,66694,1,Female,1
2877,51,21582,12,Female,0
2878,55,99910,12,Female,1
2879,31,86844,12,Male,1
2880,53,41301,19,Male,0
2881,25,94329,25,Female,0
2882,52,21620,17,Female,0
2883,36,82224,20,Male,1
2884,47,76655,24,Female,0
2885,31,115419,24,Male,0
2886,37,57534,26,Male,1
2887,42,59390,28,Male,0
2888,57,91629,11,Female,0
2889,41,75856,13,Female,1
2890,31,69252,27,Female,0
2891,43,75809,8,Female,1
2892,55,42259,10,Female,0
2893,40,40655,8,Male,0
2894,39,53005,20,Female,1
2895,36,51629,8,Male,0
2896,20,43610,9,Male,1
2897,59,77184,7,Male,0
2898,36,41602,14,Female,0
2899,26,105945,28,Female,1
2900,45,31110,2,Female,1
2901,37,26073,25,Female,0
2902,24,100818,11,Female,0
2903,31,30195,8,Female,0
2904,26,21537,13,Female,1
2905,36,37138,21,Female,1
2906,31,64328,15,Male,0
2907,55,66202,28,Female,0
2908,53,60164,3,Male,0
2909,57,109743,23,Male,1
2910,34,74659,14,Male,0
2911,47,106155,15,Male,1
2912,26,69692,2,Female,1
2913,50,44845,29,Female,0
2914,42,109846,19,Male,1
2915,31,50562,12,Male,1
2916,28,48036,25,Male,0
2917,52,80752,20,Female,0
2918,58,94233,4,Male,0
2919,31,103049,3,Male,0
2920,47,88681,5,Female,0
2921,58,47818,3,Male,0
2922,21,50544,25,Female,0
2923,21,82532,15,Female,1
2924,45,98636,19,Male,0
2925,25,77705,2,Male,0
2926,19,40104,12,Male,0
2927,58,89603,5,Female,0
2928,39,79025,22,Female,0
2929,58,116264,17,Female,0
2930,33,52317,14,Male,1
2931,46,51416,28,Male,0
2932,47,62012,27,Male,1
2933,29,88045,22,Male,0
2934,52,41400,10,Male,1
2935,28,68270,3,Male,1
2936,38,92069,4,Female,1
2937,38,69833,6,Female,0
2938,22,83644,24,Female,0
2939,37,100206,25,Male,0
2940,54,89468,22,Female,0
2941,20,79473,16,Female,0
2942,50,65809,7,Female,0
2943,26,58328,15,Male,1
2944,26,56784,21,Male,1
2945,21,43723,28,Female,1
2946,52,80646,25,Male,0
2947,34,86255,20,Male,0
2948,51,20074,26,Male,1
2949,41,46498,11,Male,0
2950,49,85522,22,Female,0
2951,18,116881,21,Male,0
2952,25,40541,1,Female,1
2953,40,65929,5,Female,1
2954,57,46028,13,Male,0
2955,29,49545,21,Male,1
2956,29,99569,14,Male,1
2957,32,51673,9,Female,0
2958,58,50974,17,Female,0
2959,36,78899,15,Female,1
2960,43,43097,21,Female,1
2961,46,113144,7,Female,0
2962,39,84824,27,Female,0
2963,57,43525,22,Female,0
2964,38,77804,22,Male,1
2965,55,35043,12,Female,1
2966,37,61846,23,Female,0
2967,46,97261,6,Female,0
2968,21,70227,21,Female,0
2969,24,73028,16,Male,0
2970,45,57383,26,Female,1
2971,45,49483,5,Female,0
2972,21,27265,9,Male,0
2973,39,42763,14,Male,1
2974,29,95652,8,Female,0
2975,20,35733,14,Female,1
2976,39,111038,12,Female,1
2977,19,57420,10,Female,1
2978,41,29247,20,Female,0
2979,51,43840,20,Female,1
2980,44,85149,26,Male,0
2981,58,41058,21,Male,1
2982,18,54929,13,Female,1
2983,25,104171,29,Female,1
2984,40,111164,19,Female,0
2985,55,51362,15,Male,0
2986,23,106489,8,Female,1
2987,39,104664,23,Male,0
2988,42,67356,21,Male,1
2989,35,97597,10,Female,1
2990,34,26041,3,Male,1
2991,29,98209,21,Female,1
2992,23,81954,3,Male,0
2993,43,81869,26,Female,1
2994,44,41059,5,Female,0
2995,25,119864,16,Male,1
2996,36,64722,17,Male,1
2997,59,37548,6,Male,1
2998,18,35078,26,Female,1
2999,46,25419,20,Male,1
3000,52,55490,20,Male,0
3001,57,96086,16,Female,0
3002,31,78760,24,Female,1
3003,52,50337,2,Male,0
3004,37,21468,20,Male,0
3005,30,44309,15,Male,1
3006,55,86344,18,Female,1
3007,25,110283,1,Female,1
3008,37,92255,26,Male,1
3009,50,101899,29,Female,0
3010,43,48718,29,Male,0
3011,56,114337,19,Male,0
3012,38,57841,12,Female,0
3013,59,93548,8,Male,1
3014,58,103565,6,Male,1
3015,26,66660,12,Female,1
3016,41,70281,7,Male,1
3017,54,20767,18,Male,0
3018,58,23895,22,Female,0
3019,34,78026,14,Male,1
3020,41,62968,8,Male,0
3021,38,60097,24,Female,0
3022,56,35332,20,Female,1
3023,58,34621,22,Female,0
3024,56,96870,14,Male,1
3025,30,38174,5,Female,0
3026,28,119189,9,Male,0
3027,36,60502,8,Female,1
3028,28,56674,2,Male,1
3029,30,57260,28,Male,1
3030,18,62498,16,Female,0
3031,57,87609,13,Male,1
3032,36,69464,7,Male,0
3033,29,91805,16,Female,1
3034,25,84919,7,Male,0
3035,25,74469,27,Male,1
3036,29,37194,14,Male,1
3037,50,46811,14,Female,0
3038,43,92377,12,Female,0
3039,56,63723,1,Female,1
3040,45,95235,1,Female,0
3041,22,96298,12,Female,1
3042,25,79238,20,Female,0
3043,42,22147,21,Female,0
3044,44,118919,15,Female,1
3045,40,119251,4,Male,1
3046,47,58445,7,Male,0
3047,40,73803,16,Male,0
3048,37,81108,3,Male,0
3049,35,22013,7,Female,0
3050,35,105617,29,Male,1
3051,19,102410,24,Male,1
3052,21,73502,22,Male,0
3053,47,57755,6,Male,1
3054,50,28733,16,Male,0
3055,53,29479,24,Female,0
3056,35,95361,8,Female,0
3057,54,41304,23,Male,1
3058,36,55694,22,Male,0
3059,45,101171,6,Male,1
3060,57,106296,10,Male,1
3061,37,29490,16,Female,0
3062,50,41252,11,Male,1
3063,29,26862,13,Female,0
3064,32,89959,29,Male,0
3065,58,30450,6,Female,1
3066,56,76022,24,Female,0
3067,19,81991,1,Female,1
3068,46,60927,21,Male,1
3069,58,108090,19,Male,1
3070,27,69853,12,Female,0
3071,19,51826,24,Male,1
3072,28,62879,27,Male,0
3073,30,77265,6,Female,0
3074,27,92361,18,Male,1
3075,31,97990,13,Female,1
3076,35,109787,7,Male,0
3077,26,106184,23,Male,1
3078,56,60736,13,Female,1
3079,45,44530,21,Female,1
3080,20,98052,8,Female,0
3081,37,67058,21,Female,1
3082,23,94094,17,Male,0
3083,44,94255,9,Male,0
3084,19,24886,20,Male,1
3085,46,113721,13,Female,1
3086,55,57387,2,Male,0
3087,20,41575,4,Male,0
3088,33,59643,29,Male,1
3089,47,30100,25,Female,0
3090,57,80356,2,Female,1
3091,19,27856,4,Male,0
3092,34,58169,18,Male,1
3093,58,48804,5,Female,0
3094,29,55790,19,Female,1
3095,52,50988,10,Female,1
3096,18,96448,18,Female,0
3097,32,58506,25,Male,1
3098,43,107904,21,Female,0
3099,54,87306,10,Male,0
3100,38,32305,5,Female,0
3101,48,29969,17,Male,0
3102,42,32404,22,Male,1
3103,40,28989,13,Female,0
3104,41,85305,23,Male,0
3105,55,55983,17,Male,0
3106,45,59462,9,Male,1
3107,38,39360,24,Female,0
3108,35,105657,12,Female,1
3109,53,46287,14,Female,1
3110,52,85472,14,Male,0
3111,26,81313,8,Male,1
3112,55,54160,23,Male,0
3113,47,26789,5,Male,1
3114,51,47181,19,Female,1
3115,49,34385,28,Male,0
3116,20,102597,14,Male,1
3117,20,85641,9,Male,0
3118,45,64247,7,Female,1
3119,32,106673,27,Male,0
3120,58,25544,26,Female,0
3121,40,33275,26,Female,0
3122,57,83248,8,Male,0
3123,28,54550,14,Male,1
3124,49,73693,22,Male,0
3125,53,39641,28,Male,0
3126,50,91749,14,Female,0
3127,41,100021,11,Female,0
3128,56,35605,14,Female,1
3129,51,70713,21,Female,0
3130,45,40390,8,Female,1
3131,54,95403,3,Female,0
3132,24,78466,28,Female,0
3133,21,23981,29,Female,0
3134,54,29493,29,Female,0
3135,18,91218,23,Female,0
3136,18,91318,18,Male,0
3137,37,115335,3,Male,1
3138,36,36984,13,Male,1
3139,46,42760,12,Female,0
3140,27,111529,15,Male,0
3141,35,21524,18,Female,0
3142,45,69402,5,Female,1
3143,52,111656,7,Male,0
3144,48,85614,11,Female,1
3145,44,55891,26,Male,1
3146,28,111009,27,Female,1
3147,55,59832,11,Female,1
3148,22,65836,27,Male,1
3149,25,93953,15,Male,0
3150,51,33362,10,Male,1
3151,29,86745,15,Male,1
3152,55,57921,13,Male,0
3153,18,90434,14,Male,0
3154,48,38562,17,Female,1
3155,21,84510,13,Female,0
3156,22,96407,10,Female,0
3157,47,27610,25,Female,0
3158,41,112918,1,Male,1
3159,20,35791,1,Female,1
3160,28,78047,15,Female,0
3161,21,87906,16,Male,0
3162,43,39665,12,Female,1
3163,44,90246,26,Male,1
3164,44,85864,24,Male,0
3165,59,66451,6,Male,1
3166,23,106148,6,Female,1
3167,32,65890,12,Male,0
3168,47,26794,25,Female,0
3169,59,52888,15,Female,1
3170,54,26749,4,Female,1
3171,54,66531,24,Male,1
3172,59,40608,4,Male,0
3173,54,100986,2,Male,0
3174,52,89211,27,Female,0
3175,40,103996,24,Female,0
3176,23,76017,12,Male,1
3177,21,77676,7,Female,0
3178,35,31560,20,Male,0
3179,26,74401,9,Male,1
3180,46,70468,9,Female,0
3181,30,52463,8,Female,1
3182,34,51663,14,Male,0
3183,49,88706,1,Female,1
3184,39,78773,23,Male,1
3185,21,53123,21,Male,1
3186,22,114346,23,Female,0
3187,54,29718,12,Male,1
3188,58,82637,25,Female,0
3189,30,20028,2,Male,0
3190,51,82370,13,Female,0
3191,39,67599,27,Female,0
3192,40,37397,4,Male,0
3193,20,65406,20,Female,0
3194,59,67657,18,Female,1
3195,51,87560,19,Male,1
3196,49,33503,16,Female,0
3197,38,74943,27,Male,0
3198,38,95839,14,Female,0
3199,28,102674,29,Male,0
3200,56,45345,8,Male,0
3201,21,70390,12,Male,1
3202,18,115041,9,Male,1
3203,45,79557,6,Female,0
3204,41,85054,26,Male,0
3205,52,21906,18,Female,1
3206,30,60167,2,Male,0
3207,51,27961,23,Female,0
3208,28,46140,8,Male,0
3209,53,78701,24,Female,1
3210,34,97567,14,Female,1
3211,52,100664,6,Male,0
3212,35,101199,10,Male,1
3213,57,119764,8,Male,1
3214,39,101218,17,Female,0
3215,41,100729,25,Female,1
3216,36,48561,29,Female,1
3217,54,70568,12,Female,1
3218,56,93302,17,Male,1
3219,38,115380,13,Male,1
3220,25,114968,19,Male,1
3221,45,49504,12,Male,0
3222,22,57146,16,Female,0
3223,34,60297,25,Female,0
3224,54,106394,27,Male,1
3225,53,88607,5,Female,0
3226,36,36939,25,Male,1
3227,44,110467,16,Female,1
3228,51,70715,25,Female,0
3229,28,64460,6,Female,1
3230,29,86576,11,Female,0
3231,38,88222,17,Female,1
3232,28,32666,26,Female,0
3233,56,82119,23,Male,0
3234,45,55321,14,Female,0
3235,22,21779,6,Male,0
3236,34,33186,25,Male,1
3237,37,36459,23,Male,0
3238,58,106246,28,Male,1
3239,29,107755,11,Male,0
3240,23,25057,12,Male,0
3241,34,80663,13,Female,0
3242,36,38733,4,Female,1
3243,43,39157,7,Female,0
3244,49,55030,2,Male,0
3245,23,39613,6,Male,1
3246,53,103028,6,Male,0
3247,55,106282,18,Female,1
3248,28,25188,20,Female,0
3249,50,49680,8,Female,0
3250,41,80119,8,Male,0
3251,40,94400,29,Male,1
3252,32,75718,8,Male,0
3253,44,56445,8,Female,0
3254,28,25796,1,Male,0
3255,34,67218,2,Male,1
3256,31,59131,12,Male,1
3257,44,28123,15,Male,1
3258,35,28222,4,Female,1
3259,45,44074,28,Female,1
3260,21,49825,25,Male,1
3261,24,56839,3,Male,0
3262,52,88322,14,Female,0
3263,26,76321,22,Female,0
3264,25,119174,23,Male,0
3265,34,45988,8,Female,0
3266,34,55507,13,Female,1
3267,50,119244,23,Male,1
3268,49,118644,19,Female,1
3269,25,115251,22,Female,0
3270,36,43806,5,Female,1
3271,55,56901,13,Female,0
3272,20,37043,28,Male,1
3273,22,95761,26,Female,0
3274,30,29752,20,Female,1
3275,48,88993,1,Male,0
3276,33,62616,16,Female,1
3277,49,72127,29,Male,0
3278,39,94777,23,Male,1
3279,46,20453,24,Female,0
3280,39,95432,2,Female,0
3281,20,107362,7,Female,0
3282,27,30976,6,Female,0
3283,59,119122,5,Female,1
3284,38,90404,29,Male,1
3285,33,101932,4,Female,1
3286,29,117170,2,Male,0
3287,19,97707,10,Female,1
3288,58,109647,22,Male,0
3289,41,53688,5,Female,1
3290,52,106840,18,Female,0
3291,47,113789,10,Female,1
3292,47,116516,23,Female,0
3293,52,22017,22,Female,0
3294,36,27957,28,Male,1
3295,25,24792,15,Female,1
3296,43,75982,27,Female,1
3297,57,33237,9,Female,0
3298,24,71586,11,Male,0
3299,47,101787,26,Female,0
3300,24,39252,21,Male,1
3301,20,30707,25,Female,0
3302,18,54206,25,Male,1
3303,53,114276,29,Female,0
3304,42,23543,17,Female,1
3305,54,64135,21,Male,0
3306,18,55031,9,Female,0
3307,32,62929,23,Male,1
3308,54,85747,16,Female,0
3309,30,77851,6,Female,0
3310,57,75311,22,Male,1
3311,25,85867,11,Female,0
3312,22,108780,23,Male,1
3313,26,77196,17,Male,1
3314,18,93705,4,Female,0
3315,53,77894,29,Female,0
3316,52,107640,15,Female,0
3317,19,34591,1,Male,1
3318,57,117247,22,Male,0
3319,40,68893,29,Female,1
3320,26,20727,20,Male,0
3321,51,41359,1,Male,0
3322,31,63822,9,Male,1
3323,21,108534,12,Male,0
3324,47,30929,4,Female,0
3325,48,80091,28,Female,0
3326,55,100378,22,Female,0
3327,28,43519,13,Male,0
3328,52,37393,7,Male,1
3329,25,54318,8,Male,0
3330,20,94531,28,Male,1
3331,31,114192,13,Female,0
3332,30,67934,11,Male,0
3333,49,101103,9,Male,1
3334,51,48840,25,Female,0
3335,36,109367,24,Female,0
3336,55,33265,16,Female,1
3337,33,25424,10,Male,1
3338,19,40625,11,Male,0
3339,57,99622,12,Male,1
3340,34,49187,28,Male,1
3341,51,55929,14,Male,1
3342,59,81892,19,Male,1
3343,33,40539,12,Female,0
3344,55,76630,18,Male,0
3345,19,110639,21,Female,1
3346,19,113410,17,Female,0
3347,43,29215,3,Female,1
3348,30,59385,1,Male,0
3349,48,107580,29,Male,0
3350,51,97462,19,Female,1
3351,56,117037,29,Male,1
3352,20,115310,4,Male,0
3353,25,45008,23,Female,0
3354,40,68928,28,Male,0
3355,31,103096,16,Male,1
3356,44,109876,12,Male,0
3357,46,44976,21,Male,1
3358,56,47626,21,Female,1
3359,56,118256,13,Female,1
3360,18,79789,17,Male,0
3361,34,24700,8,Male,1
3362,58,83645,13,Male,0
3363,47,93396,20,Female,1
3364,30,27526,26,Male,0
3365,38,59500,5,Male,0
3366,36,88049,18,Female,1
3367,36,93366,15,Male,1
3368,42,100317,12,Female,0
3369,39,79117,29,Male,0
3370,48,76096,17,Female,1
3371,34,27910,25,Male,1
3372,40,101383,15,Male,0
3373,49,91185,2,Female,0
3374,27,70248,6,Female,1
3375,27,94656,17,Female,0
3376,53,21951,16,Female,1
3377,25,85212,17,Female,1
3378,37,95701,25,Male,1
3379,49,99888,20,Female,1
3380,31,95282,9,Female,0
3381,45,114533,27,Female,1
3382,41,61954,5,Female,1
3383,32,109719,23,Male,0
3384,39,28804,1,Male,0
3385,47,112705,6,Male,1
3386,21,20595,24,Male,1
3387,30,49592,14,Male,1
3388,40,60643,17,Female,1
3389,25,82665,25,Male,1
3390,35,40823,19,Male,1
3391,29,25972,1,Female,0
3392,48,35882,1,Female,0
3393,31,86394,13,Male,1
3394,51,91055,14,Male,0
3395,35,43769,27,Female,0
3396,51,45020,6,Male,1
3397,28,62748,27,Female,0
3398,58,105374,6,Female,0
3399,29,64912,1,Male,1
3400,32,32879,14,Male,1
3401,48,53798,3,Male,1
3402,46,109826,23,Female,0
3403,43,66073,10,Female,1
3404,35,95791,19,Male,0
3405,49,86983,19,Male,1
3406,39,63005,19,Male,1
3407,55,114731,28,Female,1
3408,34,22850,23,Female,1
3409,40,48400,4,Female,0
3410,41,31953,20,Male,0
3411,25,43535,19,Female,1
3412,58,95536,10,Female,0
3413,23,95039,27,Male,1
3414,22,101029,25,Female,1
3415,46,24055,2,Male,0
3416,45,58170,4,Female,0
3417,28,117944,24,Male,1
3418,18,119976,6,Male,1
3419,36,48251,7,Female,1
3420,26,24532,16,Male,0
3421,44,24924,29,Female,1
3422,51,68037,7,Male,1
3423,21,98082,18,Male,1
3424,53,112115,20,Male,1
3425,35,91621,26,Female,1
3426,32,97926,26,Male,1
3427,30,98816,22,Male,0
3428,36,109654,19,Female,1
3429,23,90400,9,Male,1
3430,29,119525,29,Male,0
3431,54,112385,20,Male,0
3432,34,113102,10,Male,1
3433,40,30702,13,Female,0
3434,43,35385,18,Male,1
3435,46,29336,16,Male,0
3436,50,85421,22,Female,0
3437,44,51225,17,Male,1
3438,42,56021,22,Male,0
3439,27,23782,13,Female,1
3440,40,108877,12,Female,0
3441,38,109630,10,Female,1
3442,38,69111,1,Female,0
3443,30,109402,8,Male,1
3444,54,104585,21,Female,1
3445,50,62719,22,Male,1
3446,41,116528,18,Female,1
3447,28,69037,2,Male,0
3448,34,100103,16,Female,1
3449,21,23513,12,Female,0
3450,42,33335,9,Male,0
3451,47,64140,3,Female,1
3452,26,100373,22,Female,1
3453,38,97658,26,Female,0
3454,37,54840,21,Male,0
3455,36,51007,28,Female,0
3456,36,76947,4,Female,1
3457,29,113220,26,Male,1
3458,54,46393,2,Male,0
3459,59,77480,8,Female,0
3460,34,108290,10,Male,0
3461,54,106335,16,Male,1
3462,56,29107,23,Male,0
3463,45,25993,11,Female,0
3464,58,116341,18,Female,0
3465,52,113650,22,Male,0
3466,35,72066,14,Female,1
3467,31,62942,8,Male,0
3468,52,36138,23,Female,1
3469,58,64527,15,Male,1
3470,24,29190,17,Female,0
3471,58,112259,21,Male,1
3472,30,98422,18,Female,0
3473,35,75698,6,Female,0
3474,54,102315,23,Male,0
3475,30,113710,14,Female,0
3476,53,49086,23,Female,0
3477,48,37322,3,Female,1
3478,19,103569,7,Female,1
3479,33,105610,15,Female,0
3480,26,23435,21,Female,1
3481,26,73331,24,Female,0
3482,55,48942,28,Female,1
3483,28,79635,16,Male,1
3484,39,49059,16,Female,0
3485,50,77557,8,Male,1
3486,53,72389,7,Female,1
3487,40,73014,6,Male,1
3488,51,52826,2,Female,0
3489,26,50297,22,Male,1
3490,41,63890,13,Male,1
3491,25,41322,12,Female,1
3492,24,55739,15,Male,1
3493,53,29719,27,Female,1
3494,35,99553,9,Female,1
3495,20,28314,2,Male,1
3496,45,113831,17,Female,1
3497,23,95164,27,Male,1
3498,38,97028,29,Male,0
3499,45,56113,5,Female,1
3500,57,35357,11,Female,1
3501,18,118865,22,Female,1
3502,53,40365,19,Female,1
3503,38,59029,24,Female,1
3504,52,21737,7,Male,0
3505,30,94632,2,Male,0
3506,27,105474,16,Female,0
3507,27,98218,12,Female,0
3508,30,47499,23,Female,1
3509,54,66157,15,Male,1
3510,55,76247,1,Male,1
3511,41,61034,25,Male,0
3512,19,20294,13,Female,0
3513,39,118072,23,Female,0
3514,34,44596,6,Male,0
3515,53,118185,13,Female,1
3516,31,31434,18,Female,1
3517,27,78382,3,Male,0
3518,52,58098,1,Male,1
3519,42,24655,15,Female,0
3520,20,103029,26,Male,0
3521,55,66228,13,Female,0
3522,34,23771,5,Male,0
3523,29,94099,25,Male,1
3524,41,76799,13,Female,1
3525,46,82257,22,Female,0
3526,42,37558,5,Male,0
3527,53,119468,28,Female,1
3528,43,78436,19,Male,1
3529,55,112103,21,Female,0
3530,18,52376,24,Male,0
3531,37,107458,28,Male,0
3532,45,97924,18,Male,0
3533,33,49332,21,Female,0
3534,34,66737,22,Male,1
3535,57,109031,10,Male,1
3536,45,93970,24,Male,0
3537,29,71952,8,Male,0
3538,44,40991,15,Female,0
3539,59,47472,21,Female,0
3540,47,79946,25,Male,1
3541,58,46849,20,Male,1
3542,51,21541,28,Female,0
3543,54,22765,25,Male,1
3544,23,63074,27,Female,0
3545,24,49283,23,Male,0
3546,49,20769,22,Female,1
3547,49,37806,4,Male,0
3548,42,110518,2,Female,1
3549,50,22972,24,Female,0
3550,24,38256,6,Female,0
3551,29,38653,28,Male,0
3552,33,106669,3,Female,0
3553,33,59339,7,Female,1
3554,53,45757,10,Male,0
3555,30,62399,23,Male,1
3556,24,64013,6,Male,1
3557,53,117605,16,Male,0
3558,26,34706,2,Female,1
3559,49,58231,24,Male,0
3560,28,47909,17,Male,1
3561,25,96631,13,Male,1
3562,50,77572,1,Male,0
3563,40,105879,6,Male,0
3564,42,83767,5,Male,1
3565,25,46469,25,Male,0
3566,39,21313,13,Female,0
3567,21,27847,28,Female,1
3568,57,70222,23,Female,1
3569,20,94702,18,Female,0
3570,46,29930,29,Female,1
3571,58,23285,12,Male,0
3572,46,55863,7,Male,0
3573,51,36704,15,Male,1
3574,51,38705,3,Male,0
3575,45,20555,16,Female,1
3576,30,41323,1,Female,0
3577,32,90968,27,Male,0
3578,40,86922,16,Male,0
3579,43,73915,24,Female,1
3580,21,30619,12,Female,1
3581,43,92390,19,Female,0
3582,57,79274,27,Male,1
3583,26,93173,8,Male,1
3584,22,41225,23,Female,0
3585,49,46739,12,Female,1
3586,37,67708,15,Male,1
3587,28,73019,2,Male,1
3588,32,96154,29,Male,0
3589,49,27373,17,Male,0
3590,45,55281,7,Female,1
3591,39,40187,13,Female,0
3592,58,87863,1,Female,1
3593,34,117927,6,Male,0
3594,43,104085,13,Male,1
3595,24,59220,11,Male,0
3596,59,27642,10,Female,1
3597,43,99971,16,Female,0
3598,42,75556,27,Female,1
3599,27,53760,26,Male,0
3600,36,58192,24,Male,0
3601,28,24381,23,Female,0
3602,30,116583,20,Male,1
3603,25,39558,17,Female,1
3604,57,50782,17,Female,1
3605,21,24782,4,Female,0
3606,48,111417,5,Female,1
3607,45,74712,28,Male,0
3608,28,114945,23,Male,0
3609,18,39462,14,Male,0
3610,55,80030,20,Male,1
3611,41,88519,10,Male,0
3612,48,76411,14,Male,1
3613,58,75206,28,Female,1
3614,43,117469,1,Male,0
3615,22,66950,11,Male,1
3616,37,22523,26,Male,0
3617,58,80926,23,Female,0
3618,28,29677,18,Male,1
3619,50,95828,16,Female,0
3620,55,35089,29,Male,0
3621,44,24581,27,Male,0
3622,51,31907,18,Male,1
3623,32,25609,8,Female,1
3624,49,71153,28,Female,1
3625,38,70539,10,Male,0
3626,22,64143,26,Male,0
3627,23,42936,10,Male,1
3628,55,70182,5,Female,1
3629,39,119524,10,Female,1
3630,35,115042,18,Male,1
3631,31,33163,21,Female,1
3632,27,79758,24,Female,0
3633,30,66057,6,Female,1
3634,48,32537,3,Female,0
3635,47,42419,8,Male,0
3636,20,62578,9,Male,0
3637,47,94991,5,Female,0
3638,23,94599,29,Female,1
3639,46,20834,2,Female,0
3640,25,52214,2,Male,1
3641,50,112934,7,Male,0
3642,34,22413,17,Female,1
3643,28,29505,10,Female,1
3644,30,22105,12,Female,0
3645,28,88104,2,Female,1
3646,48,78408,10,Male,0
3647,45,57679,20,Male,1
3648,23,119096,1,Male,0
3649,58,99731,4,Male,0
3650,33,85131,13,Male,1
3651,21,84280,12,Male,1
3652,52,35762,11,Female,0
3653,43,78703,29,Female,0
3654,29,101434,10,Male,1
3655,28,83079,15,Male,0
3656,54,41577,5,Male,0
3657,42,21214,25,Female,0
3658,35,106339,17,Female,1
3659,36,68114,28,Female,0
3660,40,109234,5,Female,0
3661,55,83230,2,Male,1
3662,35,52980,9,Female,0
3663,43,87194,6,Male,0
3664,23,97806,18,Female,0
3665,21,57792,14,Female,0
3666,46,65807,19,Female,1
3667,51,42301,14,Female,0
3668,34,25141,8,Male,0
3669,33,33777,17,Male,0
3670,19,58346,28,Male,0
3671,51,74703,3,Male,0
3672,25,114977,29,Male,1
3673,30,67819,10,Male,1
3674,59,48469,17,Male,0
3675,25,23845,27,Female,0
3676,47,43290,11,Male,1
3677,49,50699,8,Female,1
3678,53,64252,1,Male,1
3679,47,118682,13,Female,0
3680,18,23293,21,Male,0
3681,56,77089,4,Female,0
3682,34,36608,7,Male,0
3683,37,86273,14,Male,0
3684,41,36619,5,Male,0
3685,39,98006,24,Male,1
3686,46,107908,28,Female,1
3687,39,101653,11,Male,0
3688,26,34779,17,Male,0
3689,54,71040,5,Female,0
3690,27,114830,20,Male,1
3691,53,76325,3,Female,1
3692,54,41630,5,Female,1
3693,45,32178,26,Male,1
3694,45,39935,15,Male,0
3695,59,67258,19,Female,1
3696,38,42784,16,Male,1
3697,41,83722,8,Female,0
3698,59,43027,13,Male,0
3699,57,116544,16,Male,0
3700,19,77853,3,Female,1
3701,25,87359,1,Male,0
3702,44,92388,9,Male,1
3703,39,98608,9,Male,1
3704,54,96669,22,Female,1
3705,44,35111,26,Male,1
3706,46,52312,17,Female,0
3707,20,44161,24,Male,0
3708,30,87313,2,Female,1
3709,27,70374,9,Male,0
3710,53,44014,24,Male,1
3711,26,100308,19,Female,1
3712,44,66389,13,Male,0
3713,51,38161,5,Female,0
3714,18,27490,9,Male,1
3715,49,44502,13,Female,0
3716,42,55757,1,Male,1
3717,46,61111,25,Female,0
3718,24,118273,15,Male,1
3719,20,103245,4,Female,1
3720,37,78645,4,Female,0
3721,37,79055,20,Male,0
3722,47,28998,10,Female,1
3723,52,48906,28,Female,0
3724,52,90192,25,Male,0
3725,56,70477,6,Male,1
3726,44,56901,27,Male,1
3727,43,111271,24,Male,0
3728,31,72021,12,Male,0
3729,34,49092,20,Male,1
3730,35,21242,16,Female,1
3731,46,21831,3,Female,1
3732,37,70721,14,Female,1
3733,44,48511,1,Male,1
3734,35,92782,10,Male,1
3735,21,117003,15,Female,1
3736,18,38302,7,Female,1
3737,18,75568,4,Male,0
3738,43,23232,14,Female,0
3739,37,71507,24,Male,0
3740,40,96508,16,Male,1
3741,27,30683,14,Female,0
3742,28,43664,3,Male,1
3743,58,53172,17,Male,0
3744,58,103641,21,Male,1
3745,22,84340,14,Male,1
3746,18,107236,18,Female,0
3747,34,31017,3,Male,1
3748,39,56613,22,Male,0
3749,51,106130,19,Female,0
3750,58,96920,3,Male,0
3751,46,50348,12,Male,0
3752,21,36448,22,Female,0
3753,22,29491,5,Female,0
3754,28,98648,10,Male,0
3755,38,116557,9,Male,0
3756,52,78759,1,Female,0
3757,29,64553,13,Male,1
3758,43,20968,3,Male,1
3759,36,20368,19,Male,0
3760,24,93960,11,Female,1
3761,24,55010,16,Male,1
3762,43,74154,6,Female,0
3763,57,55851,24,Female,0
3764,22,45496,3,Female,1
3765,38,50936,19,Female,0
3766,31,98858,6,Male,0
3767,21,87005,8,Female,0
3768,40,57493,22,Male,1
3769,59,89795,13,Female,0
3770,37,56390,12,Female,1
3771,32,30292,10,Male,0
3772,46,112377,3,Female,0
3773,25,48365,4,Female,1
3774,58,37207,1,Male,0
3775,36,42912,13,Female,1
3776,56,100771,24,Female,1
3777,45,76572,4,Female,0
3778,44,119083,22,Male,0
3779,21,39276,11,Female,1
3780,32,117459,19,Male,1
3781,52,25534,11,Male,0
3782,54,112005,12,Male,0
3783,18,55670,11,Female,0
3784,20,82147,6,Female,0
3785,41,118099,12,Female,0
3786,44,56486,27,Female,1
3787,57,85557,9,Male,1
3788,53,54268,25,Male,1
3789,51,101335,10,Female,1
